dtRef;idCustomer;Name;qtdeRecencia;freqDias;freqTransacoes;qtdListaPresença;qtdChatMessage;qtdTrocaPontos;qtdResgatarPonei;qtdPresençaStreak;pctListaPresença;pctChatMessage;pctTrocaPontos;pctResgatarPonei;pctPresençaStreak;qtdePontosGanhos;qtdePontosGastos;qtdePontosSaldo;avgRecorrencia;flActive
2024-03-30;0fd197c4-17dd-42be-aaf0-32e4346fec27;lucasprbno;19.0;1;12;1;11;0;0;0;0.08333333333333333;0.9166666666666666;0.0;0.0;0.0;61;0;61;;0
2024-03-02;0fd403d3-60b6-47f2-a1e2-e6df37b49184;adrianosjk;4.0;3;10;3;7;0;0;0;0.3;0.7;0.0;0.0;0.0;157;0;157;3.0;1
2024-04-15;0fd403d3-60b6-47f2-a1e2-e6df37b49184;adrianosjk;5.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-03-06;1029c005-70a8-4a1d-b5f8-9efd6255c9fe;joanaoliveirac;9.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-24;1029c005-70a8-4a1d-b5f8-9efd6255c9fe;joanaoliveirac;27.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-08;103c642b-212f-4807-8bcb-a63dd5adc777;tokyotheboy;7.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-10;103c642b-212f-4807-8bcb-a63dd5adc777;tokyotheboy;9.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-14;107b2245-3810-4177-9813-8696eaa1cb8a;l4dyhawke;2.0;8;18;8;10;0;0;0;0.4444444444444444;0.5555555555555556;0.0;0.0;0.0;410;0;410;2.142857142857143;0
2024-03-24;107b2245-3810-4177-9813-8696eaa1cb8a;l4dyhawke;12.0;8;18;8;10;0;0;0;0.4444444444444444;0.5555555555555556;0.0;0.0;0.0;410;0;410;2.142857142857143;0
2024-03-01;1090b72f-0736-4cf9-9c65-d43b5dbd6980;milena_lena;3.0;2;4;2;2;0;0;0;0.5;0.5;0.0;0.0;0.0;102;0;102;1.0;0
2024-03-13;1090b72f-0736-4cf9-9c65-d43b5dbd6980;milena_lena;15.0;2;4;2;2;0;0;0;0.5;0.5;0.0;0.0;0.0;102;0;102;1.0;0
2024-03-28;10d18590-4365-465c-8174-311c38d3a548;telbatesbr;2.0;11;25;11;12;0;1;1;0.44;0.48;0.0;0.04;0.04;1162;0;1162;2.7;1
2024-04-09;10d18590-4365-465c-8174-311c38d3a548;telbatesbr;7.0;7;9;7;2;0;0;0;0.7777777777777778;0.2222222222222222;0.0;0.0;0.0;352;0;352;3.0;0
2024-03-27;10ddac6b-0b74-4e1d-a624-898ef75ed653;davisores;2.0;8;13;3;10;0;0;0;0.23076923076923078;0.7692307692307693;0.0;0.0;0.0;160;0;160;3.7142857142857144;1
2024-03-29;10ddac6b-0b74-4e1d-a624-898ef75ed653;davisores;4.0;7;12;3;9;0;0;0;0.25;0.75;0.0;0.0;0.0;159;0;159;3.0;1
2024-04-15;10e93ba1-2517-4b70-bff1-9fe1b333580d;sahdok;4.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-04-20;10e93ba1-2517-4b70-bff1-9fe1b333580d;sahdok;9.0;1;1;0;1;0;0;0;0.0;1.0;0.0;0.0;0.0;1;0;1;;0
2024-03-12;10f4f908-3019-427e-9e51-e3527d5c247b;fabioascoelho;15.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-24;10f4f908-3019-427e-9e51-e3527d5c247b;fabioascoelho;27.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-02;10f96270-be3d-4487-85d8-843c21f0fe77;fefailla;26.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-05;10f96270-be3d-4487-85d8-843c21f0fe77;fefailla;29.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-17;10ff5fd4-85a3-4f6e-a5ed-0cb97439098d;ensel1;22.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-23;10ff5fd4-85a3-4f6e-a5ed-0cb97439098d;ensel1;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-22;11587d4b-92bd-4d1e-9a88-a2aabd53f758;willyegabriel;14.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-29;11587d4b-92bd-4d1e-9a88-a2aabd53f758;willyegabriel;21.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-02;11d0932f-c762-4d6d-b6d6-dd38743fcd46;evanbessa;26.0;1;5;1;4;0;0;0;0.2;0.8;0.0;0.0;0.0;54;0;54;;0
2024-03-03;11d0932f-c762-4d6d-b6d6-dd38743fcd46;evanbessa;27.0;1;5;1;4;0;0;0;0.2;0.8;0.0;0.0;0.0;54;0;54;;0
2024-03-07;12085c7c-3e39-48aa-b654-557d9728f2d5;reginaldofdias;9.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;5.0;0
2024-03-18;12085c7c-3e39-48aa-b654-557d9728f2d5;reginaldofdias;20.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;5.0;1
2024-03-30;12309bac-c268-4a7d-bbf7-bd72fd26c20a;guilhermetolentinodutra;4.0;6;7;5;2;0;0;0;0.7142857142857143;0.2857142857142857;0.0;0.0;0.0;252;0;252;5.0;1
2024-04-08;12309bac-c268-4a7d-bbf7-bd72fd26c20a;guilhermetolentinodutra;3.0;4;4;4;0;0;0;0;1.0;0.0;0.0;0.0;0.0;200;0;200;7.333333333333333;1
2024-03-11;12c97f0a-2f1b-4b41-95c6-34510f4f236c;jadsoncs;3.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;1
2024-04-10;12c97f0a-2f1b-4b41-95c6-34510f4f236c;jadsoncs;1.0;19;35;19;11;1;1;3;0.5428571428571428;0.3142857142857143;0.02857142857142857;0.02857142857142857;0.08571428571428572;1761;-1000;761;1.5555555555555556;1
2024-03-04;12d53642-5997-4345-9b10-410a2d387466;ovampirinho;3.0;7;14;5;9;0;0;0;0.35714285714285715;0.6428571428571429;0.0;0.0;0.0;259;0;259;2.5;1
2024-03-16;12d53642-5997-4345-9b10-410a2d387466;ovampirinho;2.0;12;28;11;17;0;0;0;0.39285714285714285;0.6071428571428571;0.0;0.0;0.0;567;0;567;2.1818181818181817;1
2024-03-25;1305a67e-2b1e-48d1-ba39-0380ed7066ed;cyberenjeru;11.0;6;13;5;8;0;0;0;0.38461538461538464;0.6153846153846154;0.0;0.0;0.0;258;0;258;3.4;0
2024-03-31;1305a67e-2b1e-48d1-ba39-0380ed7066ed;cyberenjeru;17.0;2;3;2;1;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;101;0;101;9.0;0
2024-03-04;131eedc9-fc22-4f49-840d-701b18f5c09a;el_badmane;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-08;131eedc9-fc22-4f49-840d-701b18f5c09a;el_badmane;24.0;4;15;4;11;0;0;0;0.26666666666666666;0.7333333333333333;0.0;0.0;0.0;211;0;211;1.3333333333333333;1
2024-03-27;132c6ae8-e587-4e34-b217-ebe03474467b;cyrwsk;2.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-29;132c6ae8-e587-4e34-b217-ebe03474467b;cyrwsk;4.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-20;132e063e-3323-4605-87b9-c4d96efc6d8b;fellipeotx;1.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-22;132e063e-3323-4605-87b9-c4d96efc6d8b;fellipeotx;3.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-08;135d00c9-66a6-4f34-bc9a-4839bc92325b;osenhorf;4.0;9;54;9;45;0;0;0;0.16666666666666666;0.8333333333333334;0.0;0.0;0.0;495;0;495;2.875;1
2024-04-09;135d00c9-66a6-4f34-bc9a-4839bc92325b;osenhorf;1.0;10;62;10;52;0;0;0;0.16129032258064516;0.8387096774193549;0.0;0.0;0.0;552;0;552;3.0;1
2024-03-02;135d7c55-3c7e-4c7f-b9ad-2d335c5a6fdf;txucambiro;26.0;1;4;1;3;0;0;0;0.25;0.75;0.0;0.0;0.0;53;0;53;;0
2024-03-04;135d7c55-3c7e-4c7f-b9ad-2d335c5a6fdf;txucambiro;28.0;1;4;1;3;0;0;0;0.25;0.75;0.0;0.0;0.0;53;0;53;;0
2024-03-15;1370597d-57dc-46ae-9d2f-ac6e4a285c81;skyavet;3.0;14;103;9;91;1;1;1;0.08737864077669903;0.883495145631068;0.009708737864077669;0.009708737864077669;0.009708737864077669;1141;-1000;141;2.0;1
2024-04-23;1370597d-57dc-46ae-9d2f-ac6e4a285c81;skyavet;4.0;4;14;0;14;0;0;0;0.0;1.0;0.0;0.0;0.0;14;0;14;5.666666666666667;0
2024-04-17;13851a57-d3af-43ab-87c5-7d58e5743c6b;deanlima;2.0;3;34;3;31;0;0;0;0.08823529411764706;0.9117647058823529;0.0;0.0;0.0;181;0;181;2.5;1
2024-04-21;13851a57-d3af-43ab-87c5-7d58e5743c6b;deanlima;3.0;5;39;5;34;0;0;0;0.1282051282051282;0.8717948717948718;0.0;0.0;0.0;284;0;284;2.0;1
2024-03-04;13e42683-f0b1-4154-81d5-82025f82bd43;lfpbarros;26.0;3;5;2;3;0;0;0;0.4;0.6;0.0;0.0;0.0;103;0;103;1.0;0
2024-03-06;13e42683-f0b1-4154-81d5-82025f82bd43;lfpbarros;28.0;2;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;1.0;0
2024-04-10;14420732-edb3-4d87-bd08-a592983ecf6f;wesleyjs1;7.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-23;14420732-edb3-4d87-bd08-a592983ecf6f;wesleyjs1;20.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-16;1474e876-1551-41fd-a5df-e8c5db8f8edf;pollonigod;8.0;2;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;20.0;1
2024-04-25;1474e876-1551-41fd-a5df-e8c5db8f8edf;pollonigod;7.0;2;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;10.0;0
2024-04-16;14a98024-523b-406c-ba4f-d5c2d0be0af0;gah_tioda;1.0;1;4;1;3;0;0;0;0.25;0.75;0.0;0.0;0.0;53;0;53;;0
2024-04-22;14a98024-523b-406c-ba4f-d5c2d0be0af0;gah_tioda;6.0;2;9;1;8;0;0;0;0.1111111111111111;0.8888888888888888;0.0;0.0;0.0;58;0;58;1.0;0
2024-04-10;14c81fcd-9277-4176-82c1-005864cdcdf4;dr4uzer;6.0;2;4;1;3;0;0;0;0.25;0.75;0.0;0.0;0.0;53;0;53;9.0;1
2024-04-22;14c81fcd-9277-4176-82c1-005864cdcdf4;dr4uzer;3.0;7;42;3;39;0;0;0;0.07142857142857142;0.9285714285714286;0.0;0.0;0.0;189;0;189;4.0;1
2024-03-17;14f7babe-efac-4733-9f86-628e370f917c;junior_silva17;3.0;4;5;4;1;0;0;0;0.8;0.2;0.0;0.0;0.0;201;0;201;1.0;0
2024-04-06;14f7babe-efac-4733-9f86-628e370f917c;junior_silva17;23.0;4;5;4;1;0;0;0;0.8;0.2;0.0;0.0;0.0;201;0;201;1.0;0
2024-03-03;15671712-f779-41ed-a517-dc4609f7cd8b;thecasttz;2.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-05;15671712-f779-41ed-a517-dc4609f7cd8b;thecasttz;4.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-27;156857a6-b4a5-467b-9616-6641f8bda12b;balkry;1.0;3;49;3;46;0;0;0;0.061224489795918366;0.9387755102040817;0.0;0.0;0.0;196;0;196;2.0;1
2024-04-20;156857a6-b4a5-467b-9616-6641f8bda12b;balkry;1.0;20;802;19;775;3;3;2;0.02369077306733167;0.9663341645885287;0.003740648379052369;0.003740648379052369;0.0024937655860349127;3425;-3000;425;1.4736842105263157;1
2024-04-08;15a2e60e-1eb6-4979-919d-f968a50d67d0;devrodrigolima;3.0;3;24;1;23;0;0;0;0.041666666666666664;0.9583333333333334;0.0;0.0;0.0;73;0;73;8.5;0
2024-04-20;15a2e60e-1eb6-4979-919d-f968a50d67d0;devrodrigolima;12.0;2;3;0;3;0;0;0;0.0;1.0;0.0;0.0;0.0;3;0;3;3.0;0
2024-03-15;15e75472-fea3-42ff-839b-397e568f1d55;lukeltc;1.0;3;62;3;59;0;0;0;0.04838709677419355;0.9516129032258065;0.0;0.0;0.0;209;0;209;1.0;1
2024-04-14;15e75472-fea3-42ff-839b-397e568f1d55;lukeltc;29.0;1;7;0;7;0;0;0;0.0;1.0;0.0;0.0;0.0;7;0;7;;0
2024-03-16;15e8c04d-9cd8-497e-8e71-f27e70df1427;nocky22;8.0;3;8;3;5;0;0;0;0.375;0.625;0.0;0.0;0.0;155;0;155;7.5;0
2024-03-25;15e8c04d-9cd8-497e-8e71-f27e70df1427;nocky22;17.0;2;7;2;5;0;0;0;0.2857142857142857;0.7142857142857143;0.0;0.0;0.0;105;0;105;7.0;0
2024-03-03;1614574e-7b0c-4a7c-90d9-ac53b7cf885f;benjarebello;23.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-08;1614574e-7b0c-4a7c-90d9-ac53b7cf885f;benjarebello;28.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-16;16171674-7e2c-4849-aa39-bad749ca9665;4ndr3lu15_;1.0;6;6;6;0;0;0;0;1.0;0.0;0.0;0.0;0.0;300;0;300;5.6;1
2024-04-24;16171674-7e2c-4849-aa39-bad749ca9665;4ndr3lu15_;7.0;6;6;6;0;0;0;0;1.0;0.0;0.0;0.0;0.0;300;0;300;2.4;1
2024-03-04;161bf8aa-33f9-42a3-b48f-97199c8370d1;zackwild;3.0;17;63;17;44;0;0;2;0.2698412698412698;0.6984126984126984;0.0;0.0;0.031746031746031744;1094;0;1094;1.5625;1
2024-03-16;161bf8aa-33f9-42a3-b48f-97199c8370d1;zackwild;1.0;21;74;20;51;0;0;3;0.2702702702702703;0.6891891891891891;0.0;0.0;0.04054054054054054;1351;0;1351;1.4;1
2024-03-11;1668888f-874c-41d7-abc3-2a1f8489102e;toxqq_;10.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-21;1668888f-874c-41d7-abc3-2a1f8489102e;toxqq_;20.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-16;16f25c0e-f879-4453-b5d4-efebabc2881b;dkbral;8.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-25;16f25c0e-f879-4453-b5d4-efebabc2881b;dkbral;17.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-08;16f54311-2784-4f4a-ab9c-a2ee20f4dd21;sontagr;6.0;6;14;4;10;0;0;0;0.2857142857142857;0.7142857142857143;0.0;0.0;0.0;210;0;210;1.0;1
2024-03-12;16f54311-2784-4f4a-ab9c-a2ee20f4dd21;sontagr;1.0;7;16;5;11;0;0;0;0.3125;0.6875;0.0;0.0;0.0;261;0;261;2.3333333333333335;1
2024-03-12;1708996d-9c04-4503-a8c2-dbed861f3796;ja1ftb;21.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-15;1708996d-9c04-4503-a8c2-dbed861f3796;ja1ftb;24.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-06;174b949b-bcfd-4995-9fb4-7385e7e17fdb;luhborbs;13.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;1
2024-03-26;174b949b-bcfd-4995-9fb4-7385e7e17fdb;luhborbs;1.0;5;90;5;85;0;0;0;0.05555555555555555;0.9444444444444444;0.0;0.0;0.0;335;0;335;4.25;1
2024-03-20;17a8b42c-6885-42d1-9bf6-015622042042;vertebraum;23.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-23;17a8b42c-6885-42d1-9bf6-015622042042;vertebraum;26.0;1;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;;0
2024-03-03;17c46e8e-f7c5-487f-9c93-4e3c7c943460;leonardo_maxx;16.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-09;17c46e8e-f7c5-487f-9c93-4e3c7c943460;leonardo_maxx;22.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-21;17fa24e6-3879-4688-a140-6083c15e7064;matheusvaz_data;22.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-28;17fa24e6-3879-4688-a140-6083c15e7064;matheusvaz_data;29.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-01;184af1c9-a665-412e-86be-7d325c3a91e1;maicondnz;25.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-02;184af1c9-a665-412e-86be-7d325c3a91e1;maicondnz;26.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-24;1856963a-84cb-453e-a139-eb7d8d9b3255;alecabanas;1.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;1
2024-04-25;1856963a-84cb-453e-a139-eb7d8d9b3255;alecabanas;2.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;1
2024-03-13;194282ca-358d-451b-9c86-30d4c797c231;vittu_dt;1.0;6;20;0;20;0;0;0;0.0;1.0;0.0;0.0;0.0;20;0;20;4.4;0
2024-03-26;194282ca-358d-451b-9c86-30d4c797c231;vittu_dt;14.0;4;14;0;14;0;0;0;0.0;1.0;0.0;0.0;0.0;14;0;14;5.0;1
2024-04-11;19693ea7-047b-4331-835f-fa7f9b3a8d1e;evandrotdametto;2.0;3;3;3;0;0;0;0;1.0;0.0;0.0;0.0;0.0;150;0;150;9.0;1
2024-04-22;19693ea7-047b-4331-835f-fa7f9b3a8d1e;evandrotdametto;7.0;3;3;3;0;0;0;0;1.0;0.0;0.0;0.0;0.0;150;0;150;10.5;0
2024-03-23;19a2e0a5-3b85-482b-875b-733225e2df9d;caje_vi;12.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-24;19a2e0a5-3b85-482b-875b-733225e2df9d;caje_vi;13.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-30;19e1bf35-cffe-4ae8-a6e7-35bfc35bdb57;mpreis82;16.0;1;8;1;7;0;0;0;0.125;0.875;0.0;0.0;0.0;57;0;57;;0
2024-04-24;19e1bf35-cffe-4ae8-a6e7-35bfc35bdb57;mpreis82;6.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-17;1a0b214b-942f-4f83-b7a6-ecc4bbddf9a5;leligobsb;1.0;2;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;1.0;0
2024-04-25;1a0b214b-942f-4f83-b7a6-ecc4bbddf9a5;leligobsb;9.0;2;3;1;2;0;0;0;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;52;0;52;1.0;0
2024-03-08;1a5c1230-8a98-46e0-b89d-0daad3faed92;auugusto_cesar;18.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;3.0;0
2024-03-11;1a5c1230-8a98-46e0-b89d-0daad3faed92;auugusto_cesar;21.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;3.0;0
2024-03-01;1a63ba6c-83bb-4866-a6ea-54cc4cf9bcb2;caiocalo;11.0;2;8;2;6;0;0;0;0.25;0.75;0.0;0.0;0.0;106;0;106;14.0;0
2024-03-17;1a63ba6c-83bb-4866-a6ea-54cc4cf9bcb2;caiocalo;27.0;1;4;1;3;0;0;0;0.25;0.75;0.0;0.0;0.0;53;0;53;;0
2024-03-01;1a9d3d94-d7db-4b9e-a4ad-ccea7177deef;gustavobb001;24.0;2;4;2;2;0;0;0;0.5;0.5;0.0;0.0;0.0;102;0;102;1.0;0
2024-03-02;1a9d3d94-d7db-4b9e-a4ad-ccea7177deef;gustavobb001;25.0;2;4;2;2;0;0;0;0.5;0.5;0.0;0.0;0.0;102;0;102;1.0;0
2024-04-13;1ae9441a-706b-4e92-b309-18f69812c044;e2ds23;1.0;14;124;14;108;0;0;2;0.11290322580645161;0.8709677419354839;0.0;0.0;0.016129032258064516;1008;0;1008;1.3846153846153846;1
2024-04-15;1ae9441a-706b-4e92-b309-18f69812c044;e2ds23;3.0;14;124;14;108;0;0;2;0.11290322580645161;0.8709677419354839;0.0;0.0;0.016129032258064516;1008;0;1008;1.3846153846153846;1
2024-03-14;1b08989c-039d-4c82-879b-0f56159a1ebb;rafaelbonilha85;1.0;7;14;7;7;0;0;0;0.5;0.5;0.0;0.0;0.0;357;0;357;2.5;1
2024-03-24;1b08989c-039d-4c82-879b-0f56159a1ebb;rafaelbonilha85;3.0;11;22;11;11;0;0;0;0.5;0.5;0.0;0.0;0.0;561;0;561;2.3;1
2024-03-26;1b1a8eb8-cb74-4428-bab0-0c0e2e388ec7;g1nho019;13.0;9;88;6;82;0;0;0;0.06818181818181818;0.9318181818181818;0.0;0.0;0.0;382;0;382;2.0;0
2024-04-23;1b1a8eb8-cb74-4428-bab0-0c0e2e388ec7;g1nho019;8.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-02;1b5952f4-dd78-4001-a6fc-93ce6d2fe448;torugobeck;9.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-03-04;1b5952f4-dd78-4001-a6fc-93ce6d2fe448;torugobeck;11.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-17;1c76f43a-d5be-4419-afcb-170ee0d4c0e4;roddiekamper;1.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;1
2024-04-20;1c76f43a-d5be-4419-afcb-170ee0d4c0e4;roddiekamper;1.0;4;98;4;94;0;0;0;0.04081632653061224;0.9591836734693877;0.0;0.0;0.0;294;0;294;1.0;1
2024-04-08;1c7bb47f-afaf-4b1e-a887-343751d5fb62;dfdaicorb;23.0;6;84;3;81;0;0;0;0.03571428571428571;0.9642857142857143;0.0;0.0;0.0;231;0;231;1.0;0
2024-04-11;1c7bb47f-afaf-4b1e-a887-343751d5fb62;dfdaicorb;26.0;4;56;1;55;0;0;0;0.017857142857142856;0.9821428571428571;0.0;0.0;0.0;105;0;105;1.0;0
2024-04-20;1c9b0e45-f406-4009-845d-42c637fdcd52;vfnagai;4.0;2;19;2;17;0;0;0;0.10526315789473684;0.8947368421052632;0.0;0.0;0.0;117;0;117;1.0;0
2024-04-25;1c9b0e45-f406-4009-845d-42c637fdcd52;vfnagai;9.0;2;19;2;17;0;0;0;0.10526315789473684;0.8947368421052632;0.0;0.0;0.0;117;0;117;1.0;0
2024-04-12;1cd31d33-7b05-4e9b-9776-cec770be61fa;kennybelmont;1.0;17;47;17;30;0;0;0;0.3617021276595745;0.6382978723404256;0.0;0.0;0.0;880;0;880;1.75;1
2024-04-20;1cd31d33-7b05-4e9b-9776-cec770be61fa;kennybelmont;1.0;18;55;18;35;0;0;2;0.32727272727272727;0.6363636363636364;0.0;0.0;0.03636363636363636;1135;0;1135;1.6470588235294117;1
2024-03-29;1cd4e5c0-3f81-4b54-b112-1db700bcf7ec;thunder_grochoski;2.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-04-10;1cd4e5c0-3f81-4b54-b112-1db700bcf7ec;thunder_grochoski;14.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-16;1d0ed002-9a9c-4ed2-8b50-8e07c25dc70b;pedroworrez;1.0;1;2;0;2;0;0;0;0.0;1.0;0.0;0.0;0.0;2;0;2;;1
2024-04-20;1d0ed002-9a9c-4ed2-8b50-8e07c25dc70b;pedroworrez;1.0;5;66;4;61;0;1;0;0.06060606060606061;0.9242424242424242;0.0;0.015151515151515152;0.0;761;0;761;1.0;1
2024-04-06;1d553dc6-dd8a-4337-8021-bf8fc09e2293;sacksobar;10.0;2;4;1;3;0;0;0;0.25;0.75;0.0;0.0;0.0;53;0;53;1.0;0
2024-04-25;1d553dc6-dd8a-4337-8021-bf8fc09e2293;sacksobar;29.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;0
2024-03-01;1e67434d-0133-49e4-9919-c1873542035a;sidshow_;23.0;3;4;3;1;0;0;0;0.75;0.25;0.0;0.0;0.0;151;0;151;1.0;0
2024-03-05;1e67434d-0133-49e4-9919-c1873542035a;sidshow_;27.0;3;4;3;1;0;0;0;0.75;0.25;0.0;0.0;0.0;151;0;151;1.0;0
2024-03-04;1e686f9e-cbc7-49c1-815c-1b7633cf5cf2;barbosa_fernando;27.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-03-06;1e686f9e-cbc7-49c1-815c-1b7633cf5cf2;barbosa_fernando;29.0;1;2;1;1;0;0;0;0.5;0.5;0.0;0.0;0.0;51;0;51;;0
2024-04-17;1e7ea26d-8dc7-4ff3-9d78-7bab3367f857;menox15;1.0;2;4;2;2;0;0;0;0.5;0.5;0.0;0.0;0.0;102;0;102;1.0;1
2024-04-24;1e7ea26d-8dc7-4ff3-9d78-7bab3367f857;menox15;6.0;4;6;4;2;0;0;0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;202;0;202;1.0;0
2024-03-23;1eca2920-f444-4785-bbae-d4a0017ba873;fhamada;2.0;3;6;3;3;0;0;0;0.5;0.5;0.0;0.0;0.0;153;0;153;12.0;1
2024-04-07;1eca2920-f444-4785-bbae-d4a0017ba873;fhamada;11.0;2;2;2;0;0;0;0;1.0;0.0;0.0;0.0;0.0;100;0;100;6.0;0
2024-04-01;1f42436f-9108-453f-ba5f-74f00d20240f;madsonsd;6.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
2024-04-05;1f42436f-9108-453f-ba5f-74f00d20240f;madsonsd;10.0;1;1;1;0;0;0;0;1.0;0.0;0.0;0.0;0.0;50;0;50;;1
